charset	iso-8859-1

regular (year=0):
NL	Pinksteren	29	5	2039	0	0
NL	Pinksteren	30	5	2039	0	0

2040:
NL	Pasen	1	4	2040	0	0
NL	Pasen	2	4	2040	0	0
NL	Hemelvaart	10	5	2040	0	0
NL	Pinksteren	20	5	2040	0	0
NL	Pinksteren	21	5	2040	0	0

2041:
NL	Pasen	21	4	2041	0	0
NL	Pasen	22	4	2041	0	0
NL	Hemelvaart	30	5	2041	0	0
NL	Pinksteren	9	6	2041	0	0
NL	Pinksteren	10	6	2041	0	0

2042:
NL	Pasen	6	4	2042	0	0
NL	Pasen	7	4	2042	0	0
NL	Hemelvaart	15	5	2042	0	0
NL	Pinksteren	25	5	2042	0	0
NL	Pinksteren	26	5	2042	0	0

2043:
NL	Pasen	29	3	2043	0	0
NL	Pasen	30	3	2043	0	0
NL	Hemelvaart	7	5	2043	0	0
NL	Pinksteren	17	5	2043	0	0
NL	Pinksteren	18	5	2043	0	0

2044:
NL	Pasen	17	4	2044	0	0
NL	Pasen	18	4	2044	0	0
NL	Hemelvaart	26	5	2044	0	0
NL	Pinksteren	5	6	2044	0	0
NL	Pinksteren	6	6	2044	0	0

2045:
NL	Pasen	9	4	2045	0	0
NL	Pasen	10	4	2045	0	0
NL	Hemelvaart	18	5	2045	0	0
NL	Pinksteren	28	5	2045	0	0
NL	Pinksteren	29	5	2045	0	0

2046:
NL	Pasen	25	3	2046	0	0
NL	Pasen	26	3	2046	0	0
NL	Hemelvaart	3	5	2046	0	0
NL	Pinksteren	13	5	2046	0	0
NL	Pinksteren	14	5	2046	0	0

2047:
NL	Pasen	14	4	2047	0	0
NL	Pasen	15	4	2047	0	0
NL	Hemelvaart	23	5	2047	0	0
NL	Pinksteren	2	6	2047	0	0
NL	Pinksteren	3	6	2047	0	0

2048:
NL	Pasen	5	4	2048	0	0
NL	Pasen	6	4	2048	0	0
NL	Hemelvaart	14	5	2048	0	0
NL	Pinksteren	24	5	2048	0	0
NL	Pinksteren	25	5	2048	0	0

2049:
NL	Pasen	18	4	2049	0	0
NL	Pasen	19	4	2049	0	0
NL	Hemelvaart	27	5	2049	0	0
NL	Pinksteren	6	6	2049	0	0
NL	Pinksteren	7	6	2049	0	0

2050:
NL	Pasen	10	4	2050	0	0
NL	Pasen	11	4	2050	0	0
